Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:04:05,120700,500000,0.129948,0.119038,0.022201,0.115953,0.104856,0.019740,0.150575,0.001051,0.027588,0.024541,0.021203,0.015643,0.158049,0.121147,0.028484,0.022129,1.355779,0.034194,1.000000,0.100000,0.000000
0:04:37,120800,500000,0.095489,0.087836,0.020753,0.077749,0.077153,0.024099,0.189710,0.000043,0.027730,0.022368,0.024156,0.028467,0.212772,0.015097,0.028813,0.020255,0.837595,0.035258,1.000000,0.100000,0.000000
0:05:08,120900,500000,0.085979,0.091010,0.016805,0.078054,0.078548,0.017283,0.219827,0.002315,0.031429,0.026561,0.023283,0.045282,0.223035,0.598172,0.032684,0.024198,0.924736,0.056164,1.000000,0.100000,0.000000
0:06:03,121000,500000,0.084558,0.151917,0.026258,0.099533,0.081180,0.026983,0.136879,0.043140,0.027979,0.024853,0.016978,0.016750,0.189137,0.112743,0.033168,0.022344,1.404173,0.051973,1.000000,0.100000,0.000000
0:06:47,121100,500000,0.110094,0.124888,0.024400,0.065765,0.089341,0.022741,0.218586,0.000348,0.027726,0.023362,0.021078,0.010298,0.240859,0.024535,0.031538,0.020987,0.972734,0.042396,1.000000,0.100000,0.000000
0:07:19,121200,500000,0.097659,0.087750,0.026293,0.065232,0.077694,0.024928,0.190287,0.008213,0.028635,0.023148,0.025341,0.024605,0.213570,0.402367,0.029925,0.020950,1.819301,0.042155,1.000000,0.100000,0.000000
0:07:51,121300,500000,0.084900,0.128978,0.020682,0.097000,0.073575,0.021176,0.172143,0.000012,0.027030,0.022595,0.025113,0.048708,0.208710,0.006525,0.026237,0.020678,0.874113,0.066215,1.000000,0.100000,0.000000
0:08:23,121400,500000,0.131454,0.098473,0.020614,0.083728,0.103498,0.018177,0.166780,0.000307,0.028663,0.025466,0.023194,0.020015,0.193855,0.813377,0.032683,0.023347,1.429453,0.044087,1.000000,0.100000,0.000000
0:08:55,121500,500000,0.088558,0.114922,0.025439,0.111960,0.062955,0.024238,0.162380,0.000007,0.027485,0.023965,0.019664,0.027389,0.182292,0.434390,0.028396,0.021737,1.869026,0.045409,1.000000,0.100000,0.000000
0:09:27,121600,500000,0.068205,0.142160,0.020334,0.098172,0.088366,0.023216,0.161696,0.000002,0.023915,0.020733,0.020700,0.027954,0.174600,0.001985,0.025437,0.019148,1.840419,0.036497,1.000000,0.100000,0.000000
0:09:58,121700,500000,0.091853,0.098954,0.022126,0.090418,0.087009,0.021739,0.202664,0.003566,0.028729,0.025026,0.020540,0.011890,0.204441,0.391373,0.028889,0.022366,1.327040,0.036131,1.000000,0.100000,0.000000
0:10:30,121800,500000,0.102178,0.107462,0.021345,0.100636,0.075060,0.020849,0.168912,0.000019,0.032851,0.028296,0.025410,0.036495,0.196815,0.202795,0.033843,0.025852,1.866717,0.053861,1.000000,0.100000,0.000000
0:11:02,121900,500000,0.095684,0.136162,0.024815,0.105274,0.082108,0.025690,0.153302,0.211617,0.032393,0.028979,0.023801,0.021402,0.185319,0.067203,0.032253,0.026783,1.817448,0.039720,1.000000,0.100000,0.000000
0:11:56,122000,500000,0.087818,0.097750,0.028668,0.072414,0.074223,0.024247,0.184905,0.000056,0.033694,0.027787,0.018526,0.029072,0.213338,1.039591,0.036977,0.025921,3.292345,0.040200,1.000000,0.100000,0.000000
