source,domain,mode,accuracy,loss
IR,4,lat,0.6587048832271762,1.4490061050707128
IR,4,ref,0.6740976645435244,2.0183353528885517
IR,4,joint,0.7101910828025477,2.043996602431003
IR,5,lat,0.6148541114058356,1.5788588028211714
IR,5,ref,0.6206896551724138,1.8265359681671864
IR,5,joint,0.6127320954907162,2.050085402204324
IR,6,lat,0.6708994708994709,1.116914709781607
IR,6,ref,0.7142857142857143,1.5713388213034098
IR,6,joint,0.6661375661375661,1.6378446127055213
IR,7,lat,0.6938992042440318,1.460369016937983
IR,7,ref,0.7002652519893899,1.4912964892410872
IR,7,joint,0.6212201591511937,2.385887507300356
Ball,4,lat,0.6912466843501326,1.3332889953912315
Ball,4,ref,0.6901856763925729,1.1965904114610058
Ball,4,joint,0.7480106100795756,1.4277810491621494
Ball,5,lat,0.695859872611465,1.1728589594111605
Ball,5,ref,0.6698513800424628,1.3203949281724834
Ball,5,joint,0.7314225053078556,1.254441574468451
Ball,6,lat,0.6398305084745762,1.987783334770445
Ball,6,ref,0.6255296610169492,2.4853465862698476
Ball,6,joint,0.659427966101695,2.7908250534812273
Ball,7,lat,0.6629511677282378,2.6313204899177713
Ball,7,ref,0.6698513800424628,2.6091080405413947
Ball,7,joint,0.7128450106157113,3.0268344740547097
OR_centred,4,lat,0.908656399362719,0.2444584603303988
OR_centred,4,ref,0.9341476367498672,0.23020265904162474
OR_centred,4,joint,0.924057355284121,0.22468337375034858
OR_centred,5,lat,0.828996282527881,0.4101765676859324
OR_centred,5,ref,0.8523632501327668,0.44678420497556376
OR_centred,5,joint,0.8613913967073819,0.40851285006479204
OR_centred,6,lat,0.8538135593220338,0.43144591712349456
OR_centred,6,ref,0.8977754237288136,0.32232004327608776
OR_centred,6,joint,0.892478813559322,0.3194303632386683
OR_centred,7,lat,0.8461538461538461,0.4648699735812211
OR_centred,7,ref,0.8673740053050398,0.3931182117834766
OR_centred,7,joint,0.8636604774535809,0.45912271905359314
OR_orthogonal,4,lat,0.6484623541887593,1.197607890213445
OR_orthogonal,4,ref,0.6601272534464475,1.4507912493081985
OR_orthogonal,4,joint,0.7783669141039237,0.8574106507654444
OR_orthogonal,5,lat,0.6192246415294742,1.284446171784805
OR_orthogonal,5,ref,0.6532129580456718,1.4111140364765238
OR_orthogonal,5,joint,0.6404673393520978,1.7173050083772485
OR_orthogonal,6,lat,0.6435381355932204,1.2695850147786787
OR_orthogonal,6,ref,0.6557203389830508,1.7272287434977243
OR_orthogonal,6,joint,0.6350635593220338,2.2530133099091967
OR_orthogonal,7,lat,0.7208067940552016,1.02952115068812
OR_orthogonal,7,ref,0.6878980891719745,1.4965156097343917
OR_orthogonal,7,joint,0.7314225053078556,1.399004262301919
OR_opposite,4,lat,0.8579003181336161,0.5230614337596601
OR_opposite,4,ref,0.9257688229056203,0.20600787086128178
OR_opposite,4,joint,0.8997879109225875,0.36110341600763957
OR_opposite,5,lat,0.9085592769803296,0.2995252677286833
OR_opposite,5,ref,0.8272195640616693,0.5973819834831313
OR_opposite,5,joint,0.9160021265284424,0.3379411933905415
OR_opposite,6,lat,0.911983032873807,0.21117902658406204
OR_opposite,6,ref,0.968186638388123,0.09411541773566198
OR_opposite,6,joint,0.9650053022269353,0.11419083246289381
OR_opposite,7,lat,0.9559915164369035,0.13814148864850906
OR_opposite,7,ref,0.9294803817603393,0.24927560019038492
OR_opposite,7,joint,0.953340402969247,0.16245778871513522
