source,domain,mode,accuracy,loss
WAL,15,real,1.0,0.014432433992624283
WAL,16,real,0.8709090909090909,0.2927905321121216
WAL,17,real,0.96,0.13436983413994313
WAL,18,real,0.9636363636363636,0.09515873119235038
WAL,19,real,1.0,0.04492125287652016
WAL,20,real,0.96,0.1435368537902832
WAL,21,real,0.9377777777777776,0.17786967158317565
WAL,22,real,0.8672727272727274,0.23176206946372985
WAL,23,real,0.8836363636363638,0.22891843020915986
WAL,24,real,0.9036363636363637,0.23468465730547905
WAL,25,real,0.9818181818181818,0.11130217164754867
WAL,26,real,0.9305555555555556,0.19249327480793
WAL,27,real,0.9454545454545455,0.16910765916109086
WAL,28,real,0.8333333333333333,0.23023879826068877
WAL,29,real,0.9305555555555556,0.14177136793732642
WAL,30,real,0.86,0.32531381249427793
WAL,31,real,0.95,0.25278101563453675
WAL,32,real,1.0,0.04853186346590519
WAL,33,real,0.9555555555555555,0.1377710446715355
WAL,34,real,0.8977777777777778,0.27162142693996427
WAL,35,real,0.8911111111111112,0.2117161363363266
WAL,36,real,0.9277777777777778,0.16360117346048356
WAL,37,real,0.8527777777777779,0.3857665374875069
WAL,38,real,0.8755555555555556,0.4600506849586964
WAL,39,real,0.9636363636363636,0.06264839973300695
WAL,40,real,0.9305555555555556,0.21972051709890367
WAL,41,real,0.888888888888889,0.4728011280298233
WAL,42,real,0.9355555555555555,0.2672108322381973
WAL,43,real,0.8777777777777779,0.3771820396184921
WAL,44,real,0.9027777777777779,0.20544979795813562
WAL,45,real,0.9800000000000001,0.1141018584370613
WAL,46,real,0.9577777777777777,0.10538988262414932
WAL,47,real,0.9055555555555556,0.20444243848323823
WAL,48,real,0.8755555555555556,0.21391070485115052
WAL,49,real,0.9636363636363636,0.0976291973143816
WAL,50,real,0.95,0.14533200338482857
WAL,51,real,0.8466666666666667,0.3730836182832718
WAL,52,real,0.8833333333333332,0.2751393735408783
WAL,53,real,0.9777777777777779,0.11576943546533584
WAL,54,real,0.8805555555555555,0.26593123078346254
WAL,55,real,0.9377777777777776,0.13433248735964298
WAL,56,real,1.0,0.08606952726840973
WAL,57,real,0.95,0.15157762169837952
WAL,58,real,0.9214285714285715,0.2253193363547325
WAL,59,real,1.0,0.06141735166311264
WAL,60,real,0.9133333333333333,0.2711196094751358
WAL,61,real,0.9155555555555555,0.3507380001246929
WAL,62,real,0.9577777777777777,0.10508212670683861
WAL,63,real,0.8805555555555555,0.37336672395467757
WAL,64,real,0.9527777777777778,0.14857427924871444
WAL,65,real,1.0,0.04219916723668575
WAL,66,real,0.9083333333333332,0.24076677709817887
WAL,67,real,1.0,0.1001403123140335
WAL,68,real,0.9083333333333332,0.1466810368001461
WAL,69,real,0.9083333333333332,0.2657649785280228
WAL,70,real,0.8638888888888889,0.3257923752069473
WAL,71,real,0.9527777777777778,0.14162892624735832
WAL,72,real,0.9527777777777778,0.11597254909574986
WAL,73,real,0.9027777777777779,0.2328219346702099
WAL,75,real,1.0,0.10687358379364013
