Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:53:48,8300,500000,0.098449,0.091941,0.034913,0.088333,0.095973,0.026296,0.191479,4.410692,0.014417,0.015846,0.231655,0.003651,0.174770,3.967079,0.014043,0.015409,0.066686,0.000543,1.000000,0.010000,0.000000
0:54:44,8400,500000,0.069753,0.172584,0.015175,0.103754,0.091428,0.023557,0.208339,8.689266,0.011056,0.011765,0.222778,0.002757,0.181371,6.024751,0.010946,0.011480,0.186634,0.000191,1.000000,0.010000,0.000000
0:55:22,8500,500000,0.089223,0.077779,0.024933,0.071219,0.101216,0.027351,0.214657,19.162685,0.011805,0.012987,0.245813,0.002045,0.148915,3.977380,0.011715,0.012383,0.079975,0.000315,1.000000,0.010000,0.000000
0:55:59,8600,500000,0.105215,0.071891,0.030246,0.072890,0.102558,0.024922,0.202388,2.551372,0.015213,0.019875,0.233523,0.002461,0.179198,17.235781,0.014666,0.015439,0.100626,0.000360,1.000000,0.010000,0.000000
0:56:35,8700,500000,0.059872,0.099152,0.021961,0.107119,0.039341,0.031230,0.203672,0.472023,0.014650,0.015793,0.217588,0.003508,0.179438,3.989715,0.014500,0.015010,0.117977,0.000193,1.000000,0.010000,0.000000
0:57:11,8800,500000,0.094403,0.056219,0.023493,0.075397,0.072910,0.034320,0.218028,1.512910,0.010635,0.012460,0.214610,0.003093,0.137856,7.447905,0.010376,0.010597,0.111071,0.000161,1.000000,0.010000,0.000000
0:57:47,8900,500000,0.094900,0.104786,0.027399,0.089015,0.099957,0.029521,0.157962,1.253276,0.011942,0.016204,0.244806,0.002250,0.141796,2.977653,0.011704,0.013076,0.150275,0.000190,1.000000,0.010000,0.000000
0:58:26,9000,500000,0.102438,0.074123,0.023368,0.094442,0.069410,0.015777,0.244989,3.514960,0.012926,0.013662,0.198857,0.002671,0.192573,8.300299,0.012844,0.013125,0.155892,0.000251,1.000000,0.010000,0.000000
0:59:12,9100,500000,0.087924,0.106321,0.025247,0.095987,0.097096,0.023514,0.176549,3.034818,0.011385,0.011812,0.199347,0.003470,0.161931,3.203260,0.011203,0.011544,0.035539,0.000202,1.000000,0.010000,0.000000
0:59:48,9200,500000,0.104383,0.076879,0.025135,0.094273,0.058639,0.021224,0.212846,3.692253,0.012432,0.014175,0.207221,0.003991,0.159350,3.577819,0.011770,0.012787,0.252388,0.000195,1.000000,0.010000,0.000000
1:00:24,9300,500000,0.124890,0.072979,0.022387,0.097358,0.080153,0.021051,0.207219,6.062089,0.009963,0.012003,0.232045,0.002388,0.175380,3.491624,0.009568,0.012320,0.068160,0.000180,1.000000,0.010000,0.000000
1:01:00,9400,500000,0.099293,0.081881,0.018930,0.085989,0.076188,0.021675,0.231835,1.200695,0.011861,0.013561,0.181147,0.002650,0.165832,6.049438,0.011705,0.012341,0.133807,0.000266,1.000000,0.010000,0.000000
1:01:36,9500,500000,0.104748,0.103749,0.040078,0.053674,0.091713,0.023399,0.206290,7.722794,0.012739,0.015089,0.184169,0.002589,0.128213,5.006245,0.012667,0.014569,0.210459,0.000203,1.000000,0.010000,0.000000
1:02:35,9600,500000,0.071386,0.111130,0.022571,0.084609,0.065396,0.064763,0.157336,9.984241,0.012792,0.014244,0.241606,0.002990,0.124410,1.954761,0.012552,0.012940,0.079078,0.000164,1.000000,0.010000,0.000000
1:03:11,9700,500000,0.096499,0.116132,0.037340,0.094689,0.097463,0.015357,0.220045,2.206174,0.011374,0.011996,0.191894,0.002480,0.203106,0.001368,0.011382,0.011982,0.149967,0.000274,1.000000,0.010000,0.000000
1:03:47,9800,500000,0.099243,0.087783,0.025047,0.056088,0.115329,0.017418,0.212783,20.093449,0.015457,0.017640,0.199471,0.002607,0.162340,0.569652,0.014678,0.015178,0.115804,0.000222,1.000000,0.010000,0.000000
1:04:23,9900,500000,0.079844,0.097940,0.028665,0.088954,0.087419,0.029833,0.194702,9.253267,0.014829,0.018052,0.187923,0.002103,0.162874,3.330294,0.014185,0.015147,0.184358,0.000113,1.000000,0.010000,0.000000
1:04:59,10000,500000,0.090962,0.091609,0.019905,0.096074,0.081903,0.021389,0.225085,2.587591,0.010619,0.010941,0.189482,0.002279,0.202959,1.403964,0.010493,0.010636,0.155061,0.000153,1.000000,0.010000,0.000000
1:14:40,10100,500000,0.067239,0.138261,0.024250,0.081470,0.122714,0.020255,0.164374,8.571540,0.014030,0.014508,0.189846,0.002789,0.150870,5.370844,0.013991,0.014439,0.204721,0.000139,1.000000,0.010000,0.000000
1:15:16,10200,500000,0.156596,0.027562,0.016659,0.083327,0.045810,0.006912,0.277788,3.789009,0.008382,0.010343,0.204768,0.002338,0.134829,0.014455,0.008014,0.009117,0.266058,0.000196,1.000000,0.010000,0.000000
1:15:53,10300,500000,0.098880,0.088395,0.047848,0.060541,0.092053,0.018001,0.268405,8.824769,0.014346,0.014836,0.203990,0.003234,0.254405,2.250682,0.014173,0.014902,0.042639,0.000210,1.000000,0.010000,0.000000
1:16:29,10400,500000,0.088266,0.088066,0.031319,0.074308,0.057417,0.021466,0.232907,6.814504,0.012305,0.014357,0.176837,0.003114,0.149688,3.264549,0.011813,0.012715,0.245445,0.000231,1.000000,0.010000,0.000000
1:17:04,10500,500000,0.104358,0.087773,0.024818,0.086241,0.101015,0.029586,0.199917,3.787251,0.013258,0.013429,0.164314,0.002080,0.183676,12.955002,0.013263,0.014069,0.059959,0.000220,1.000000,0.010000,0.000000
1:17:40,10600,500000,0.102722,0.037867,0.022532,0.051848,0.042679,0.018811,0.382299,0.263616,0.015762,0.017744,0.195257,0.002361,0.207561,0.000496,0.015174,0.015449,0.286021,0.000131,1.000000,0.010000,0.000000
1:18:16,10700,500000,0.089621,0.068045,0.029368,0.084930,0.068686,0.027044,0.263806,0.906858,0.013413,0.014461,0.165510,0.002138,0.173328,5.890609,0.012822,0.013330,0.201569,0.000229,1.000000,0.010000,0.000000
1:19:14,10800,500000,0.083760,0.089178,0.022950,0.097772,0.060356,0.025390,0.223030,1.693647,0.011576,0.012816,0.165864,0.002386,0.160868,16.407385,0.011526,0.012196,0.196185,0.000160,1.000000,0.010000,0.000000
1:19:50,10900,500000,0.116027,0.081024,0.042356,0.069770,0.106823,0.029929,0.183338,9.891876,0.014550,0.015981,0.187665,0.002704,0.159093,8.730629,0.014426,0.014855,0.169340,0.000210,1.000000,0.010000,0.000000
1:20:26,11000,500000,0.102074,0.084537,0.024769,0.086691,0.062887,0.017513,0.213700,0.056846,0.011726,0.012944,0.173909,0.002291,0.168502,3.021295,0.011580,0.012049,0.238838,0.000183,1.000000,0.010000,0.000000
1:21:12,11100,500000,0.070759,0.089372,0.021635,0.081240,0.072275,0.028811,0.184487,0.017947,0.014538,0.016018,0.183443,0.001869,0.166000,0.181723,0.013784,0.014954,0.065685,0.000327,1.000000,0.010000,0.000000
1:21:48,11200,500000,0.140439,0.077308,0.029867,0.085901,0.103141,0.019090,0.215609,1.175585,0.010671,0.011198,0.195016,0.002867,0.199095,2.959878,0.010531,0.011097,0.107163,0.000216,1.000000,0.010000,0.000000
1:22:24,11300,500000,0.090471,0.004907,0.037677,0.036317,0.068030,0.013811,0.493987,11.240545,0.027108,0.026206,0.187856,0.002387,0.414263,3.458183,0.028649,0.023255,0.455502,0.000282,1.000000,0.010000,0.000000
1:23:02,11400,500000,0.098229,0.092359,0.027184,0.097561,0.090263,0.026549,0.191716,4.624815,0.011794,0.011812,0.195719,0.002056,0.182647,7.495355,0.011693,0.011712,0.025301,0.000349,1.000000,0.010000,0.000000
1:23:38,11500,500000,0.125372,0.094121,0.020256,0.096531,0.119057,0.016726,0.157846,1.092894,0.011133,0.011512,0.180368,0.002245,0.147620,0.862722,0.010850,0.011145,0.119328,0.000356,1.000000,0.010000,0.000000
1:24:13,11600,500000,0.095971,0.119129,0.015915,0.116553,0.084374,0.021538,0.177261,5.873934,0.011753,0.011846,0.159935,0.002761,0.172344,3.270107,0.011544,0.012668,0.126795,0.000308,1.000000,0.010000,0.000000
